Status,Paper ID,Title,openml-suites-2021,openml-python-2021,openml-2014,openml-r-2017,paper url
TRUE,509,Demystifying a dark art: Understanding real-world machine learning model development,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2005.01520
TRUE,1112,"P.(2023, pril 5)",FALSE,FALSE,TRUE,FALSE,https://scholarlypublications.universiteitleiden.nl/access/item%3A3590291/download
TRUE,1387,Family and prejudice: A behavioural taxonomy of machine learning techniques,FALSE,FALSE,TRUE,FALSE,https://ebooks.iospress.nl/volumearticle/55006
TRUE,949,SRATTA: Sample Re-ATTribution Attack of Secure Aggregation in Federated Learning.,FALSE,FALSE,TRUE,FALSE,https://proceedings.mlr.press/v202/marchand23a.html
TRUE,902,Experiment-driven system for machine learning based research management,FALSE,FALSE,TRUE,FALSE,https://www.eventiotic.com/eventiotic/files/Papers/URL/3b3b1f5c-2de5-4b9d-b2ef-9488030c8fe9.pdf
TRUE,475,Efficient construction of an approximate similarity graph for minimum spanning tree based clustering,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S1568494620306141
TRUE,343,Machine learning over spaces of measures: invariant deep networks and quantile regression,FALSE,FALSE,TRUE,FALSE,https://theses.hal.science/tel-03659503/
TRUE,1541,Scikit-dimension: a python package for intrinsic dimension estimation,FALSE,FALSE,TRUE,FALSE,https://www.mdpi.com/1099-4300/23/10/1368
TRUE,105,Conditional feature importance for mixed data,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s10182-023-00477-9
TRUE,857,From missing data imputation to data generation,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S1877750322000618
TRUE,989,Learning from Metadata in Repositories,TRUE,FALSE,FALSE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-67024-5_17
TRUE,1266,Super-k: A piecewise linear classifier based on Voronoi tessellations,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0925231222000911
TRUE,1245,"Codabench: Flexible, easy-to-use and reproducible benchmarking for everyone",FALSE,FALSE,TRUE,FALSE,https://hal.science/hal-03374222v1/file/Codabench.pdf
TRUE,1396,Random forest for dissimilarity based multi-view learning: application to radiomics,FALSE,FALSE,TRUE,FALSE,https://theses.hal.science/tel-02434601/
TRUE,234,Incremental permutation feature importance (iPFI): towards online explanations on data streams,FALSE,TRUE,FALSE,FALSE,https://link.springer.com/article/10.1007/s10994-023-06385-y
TRUE,1142,Sortinghat: Efficient private decision tree evaluation via homomorphic encryption and transciphering,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3548606.3560702
TRUE,502,A framework for creating knowledge graphs of scientific software metadata,FALSE,FALSE,TRUE,FALSE,https://direct.mit.edu/qss/article-abstract/2/4/1423/108045
TRUE,34,Explainable artificial intelligence in education: A comprehensive review,TRUE,FALSE,FALSE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-44067-0_3
TRUE,168,"Effective Neural Network <svg class=""gs_fsvg"" aria-label=""L_0"" width=""20px"" height=""15px"" style=""vertical-align:-4px;""><g transform=""matrix(0.01800, 0.00000, 0.00000, 0.01800, 0.00000, 12.29400)""><g><path transform=""scale(0.48828, -0.48828)"" d=""M 96 0  Q 76 0 76 27  Q 77 32 80 44  T 88 64  T 102 72  Q 227 72 276 86  Q 303 95 315 141  L 596 1266  Q 600 1286 600 1294  Q 600 1316 575 1319  Q 537 1327 428 1327  Q 408 1327 408 1354  Q 415 1380 419 1389  T 442 1399  H 1047  Q 1065 1399 1065 1372  Q 1062 1351 1058 1339  T 1038 1327  Q 887 1327 836 1317  Q 786 1308 774 1257  L 494 133  Q 485 108 485 88  Q 485 72 555 72  H 745  Q 906 72 1006 136  T 1154 280  T 1234 447  T 1282 537  H 1300  Q 1321 537 1321 510  L 1139 14  Q 1136 0 1120 0  H 96  Z ""></path><g transform=""translate(680.56000, 150.00000)""><path transform=""scale(0.34180, -0.34180)"" d=""M 582 -41  Q 396 -41 289 60  T 143 314  T 104 651  Q 104 951 208 1155  T 582 1360  Q 853 1360 956 1155  T 1059 651  Q 1059 468 1019 314  T 874 60  T 582 -41  Z M 582 25  Q 710 25 772 134  T 849 380  T 864 686  Q 864 848 849 973  T 773 1196  T 582 1294  Q 482 1294 422 1233  T 337 1081  T 305 897  T 299 686  Q 299 564 305 464  T 338 262  T 424 92  T 582 25  Z ""></path></g></g></g></svg> Regularization With BinMask",FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2304.11237
TRUE,1179,A Comparative Study of Outlier Detection Methods and Their Downstream Effects,FALSE,FALSE,TRUE,FALSE,https://search.proquest.com/openview/3f590f4ad16ac7a4533217b2c3cfa45b/1?pq-origsite=gscholar&cbl=18750&diss=y
TRUE,65,Analyzing the Reliability of the Grouping-Based Concept Lattice Reductions and a Method for Improving It,FALSE,FALSE,TRUE,FALSE,https://www.researchsquare.com/article/rs-1691428/latest
TRUE,362,Predictable features elimination: An unsupervised approach to feature selection,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-95467-3_29
TRUE,712,MLP4ML: Machine learning service recommendation system using MLP,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9284601/
TRUE,796,"<span class=""gs_ctu""><span class=""gs_ct1"">[ZITATION]</span><span class=""gs_ct2"">[C]</span></span> <span id=""Rlb2DgXXracJ"">Towards a meta-analysis-based user assistant for analysis processes</span>",FALSE,FALSE,TRUE,FALSE,
TRUE,1132,Explainability of High Energy Physics events classification using SHAP,FALSE,FALSE,TRUE,FALSE,https://iopscience.iop.org/article/10.1088/1742-6596/2438/1/012082/meta
TRUE,988,Large-scale benchmark study of survival prediction methods using multi-omics data,FALSE,FALSE,TRUE,TRUE,https://academic.oup.com/bib/article-abstract/22/3/bbaa167/5895463
TRUE,1347,Anderson acceleration of coordinate descent,FALSE,TRUE,FALSE,FALSE,http://proceedings.mlr.press/v130/bertrand21a.html
TRUE,1193,A Better Random Forest Classifier: Labels Guided Mondrian Forest,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-66222-5_14
TRUE,205,NeurIPS'22 cross-domain MetaDL challenge: Results and lessons learned,FALSE,FALSE,TRUE,FALSE,https://proceedings.mlr.press/v220/carrion-ojeda23a
TRUE,1708,A benchmark of categorical encoders for binary classification,FALSE,FALSE,TRUE,FALSE,https://proceedings.neurips.cc/paper_files/paper/2023/hash/ac01e21bb14609416760f790dd8966ae-Abstract-Datasets_and_Benchmarks.html
TRUE,937,Co-evolutionary genetic programming for dataset similarity induction,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/7257020/
TRUE,951,Random forest versus logistic regression: a large-scale benchmark experiment,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1186/s12859-018-2264-5
TRUE,1288,Large language models for automated data science: Introducing caafe for context-aware automated feature engineering,FALSE,TRUE,TRUE,FALSE,https://proceedings.neurips.cc/paper_files/paper/2023/hash/8c2df4c35cdbee764ebb9e9d0acd5197-Abstract-Conference.html
TRUE,529,Transfer learning based search space design for hyperparameter tuning,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3534678.3539369
TRUE,1084,RUMC: A Rule-based Classifier Inspired by Evolutionary Methods,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2412.07885
TRUE,932,Generating Object Cluster Hierarchies for Benchmarking,FALSE,FALSE,TRUE,FALSE,https://www.academia.edu/download/81534992/1606.05681v2.pdf
TRUE,347,Performance of recurrent event models on defect proneness data,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s10479-020-03884-2
TRUE,472,P-Shapley: Shapley Values on Probabilistic Classifiers,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.14778/3654621.3654638
TRUE,582,Meta-learning based evolutionary clustering algorithm,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-33607-3_54
TRUE,1444,Investigação da programação genética para explicabilidade em modelos de aprendizado de máquina,FALSE,FALSE,TRUE,FALSE,https://repositorio.ufmg.br/handle/1843/78202
TRUE,1180,Dependence Representation Learning with Convolutional Neural Networks and 2D Histograms,FALSE,FALSE,TRUE,FALSE,https://www.mdpi.com/2076-3417/10/3/955
TRUE,1096,Machine Learning and Technical Analysis for Foreign Exchange Data with Automated Trading,FALSE,FALSE,TRUE,FALSE,https://theses.liacs.nl/pdf/2018-2019-SchutFGB.pdf
TRUE,37,Meta-learning based feature selection for clustering,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-91608-4_54
TRUE,1165,Training-free generalization on heterogeneous tabular data via meta-representation,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2311.00055
TRUE,689,In-Context Data Distillation with TabPFN,TRUE,FALSE,FALSE,FALSE,https://arxiv.org/abs/2402.06971
TRUE,340,Faster constrained linear regression via two-step preconditioning,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S092523121931077X
TRUE,1584,Language-Interfaced Tabular Oversampling via Progressive Imputation and Self-Authentication,TRUE,FALSE,FALSE,FALSE,https://openreview.net/forum?id=8F6bws5JBy
TRUE,1712,Flora: Single-shot hyper-parameter optimization for federated learning,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2112.08524
TRUE,854,半監督學習下自定義編碼特徵的大規模比較,TRUE,FALSE,FALSE,FALSE,http://ir.lib.ncu.edu.tw:88/thesis/view_etd.asp?URN=111525008
TRUE,1052,A Comprehensive Benchmark of Machine and Deep Learning Across Diverse Tabular Datasets,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2408.14817
TRUE,1106,Decoding machine learning benchmarks,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-61380-8_28
TRUE,819,"Model Share AI: An Integrated Toolkit for Collaborative Machine Learning Model Development, Provenance Tracking, and Deployment in Python",FALSE,TRUE,TRUE,FALSE,https://arxiv.org/abs/2309.15719
TRUE,348,Embedded Ethics for Responsible Artificial Intelligence Systems (EE-RAIS) in disaster management: a conceptual model and its deployment,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s43681-023-00309-1
TRUE,1326,Empirical study on virtual order of class labels in nominal classification,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s13042-022-01592-w
TRUE,619,"Balancing Performance, Efficiency and Robustness in Open-World Machine Learning via Evolutionary Multi-objective Model Compression",FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/10651338/
TRUE,1178,"<span class=""gs_ctu""><span class=""gs_ct1"">[ZITATION]</span><span class=""gs_ct2"">[C]</span></span> <span id=""IVmICMIPsEwJ"">The algorithm selection competition series 2015-17</span>",FALSE,FALSE,TRUE,FALSE,
TRUE,855,Meta-learning of semi-supervised learning from tasks with heterogeneous attribute spaces,FALSE,TRUE,TRUE,FALSE,https://arxiv.org/abs/2311.05088
TRUE,1236,"Optimal or Greedy Decision Trees? Revisiting their Objectives, Tuning, and Performance",FALSE,TRUE,TRUE,FALSE,https://arxiv.org/abs/2409.12788
TRUE,74,Dsa-PAML: a parallel automated machine learning system via dual-stacked autoencoder,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s00521-022-07119-2
TRUE,1499,Targeted synthetic data generation for tabular data via hardness characterization,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2410.00759
TRUE,1083,What makes data suitable for a locally connected neural network? a necessary and sufficient condition based on quantum entanglement,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2303.11249
TRUE,507,Case study on bagging stable classifiers for data streams,FALSE,FALSE,TRUE,FALSE,https://researchcommons.waikato.ac.nz/bitstream/handle/10289/9765/benelearn2015paper.pdf?sequence=2
TRUE,1447,From Parameter Tuning to Dynamic Heuristic Selection,FALSE,TRUE,FALSE,FALSE,https://core.ac.uk/download/pdf/353950372.pdf
TRUE,775,Smt efficiency in supervised ML methods: a throughput and interference analysis,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1186/s40537-024-01013-5
TRUE,1222,Visualizing the feature importance for black box models,FALSE,FALSE,TRUE,TRUE,https://link.springer.com/chapter/10.1007/978-3-030-10925-7_40
TRUE,664,Interpretable Differencing of Machine Learning Models (Supplementary Material),FALSE,FALSE,TRUE,FALSE,https://proceedings.mlr.press/v216/haldar23a/haldar23a-supp.pdf
TRUE,962,Generative histogram-based model using unsupervised learning,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-36718-3_53
TRUE,159,Bayesian Forward-Inverse Transfer for Multiobjective Optimization,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-70085-9_9
TRUE,1147,Meta-features for meta-learning,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0950705121011631
TRUE,115,AutoML adoption in ML software,FALSE,FALSE,TRUE,FALSE,https://ada.liacs.leidenuniv.nl/papers/BloEtAl21.pdf
TRUE,1338,Incremental sensitivity analysis for kernelized models,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-67661-2_23
TRUE,412,Holographic case-based reasoning,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-58342-2_10
TRUE,1343,"Censored Data, and Simplifying Meta Level Decisions",FALSE,FALSE,TRUE,FALSE,https://www.researchgate.net/profile/Alexander-Tornede/publication/372556743_Advanced_Algorithm_Selection_with_Machine_Learning_Handling_Large_Algorithm_Sets_Learning_From_Censored_Data_and_Simplyfing_Meta_Level_Decisions/links/64be590a8de7ed28babfe6d8/Advanced-Algorithm-Selection-with-Machine-Learning-Handling-Large-Algorithm-Sets-Learning-From-Censored-Data-and-Simplyfing-Meta-Level-Decisions.pdf
TRUE,525,Automl pipeline selection: Efficiently navigating the combinatorial space,FALSE,TRUE,FALSE,FALSE,https://dl.acm.org/doi/abs/10.1145/3394486.3403197
TRUE,1113,Taking machine learning research online with OpenML,FALSE,FALSE,TRUE,FALSE,http://proceedings.mlr.press/v41/vanschoren15.html
TRUE,132,"<span class=""gs_ctu""><span class=""gs_ct1"">[ZITATION]</span><span class=""gs_ct2"">[C]</span></span> <span id=""yWcRQlpRHDIJ"">Survey on automated machine learning</span>",FALSE,FALSE,TRUE,FALSE,http://www.arxiv.org/pdf/1810.13306v3
TRUE,960,ChampKit: A framework for rapid evaluation of deep neural networks for patch-based histopathology classification,TRUE,FALSE,FALSE,FALSE,https://www.sciencedirect.com/science/article/pii/S0169260723002961
TRUE,670,Why do tree-based models still outperform deep learning on typical tabular data?,TRUE,FALSE,TRUE,FALSE,https://proceedings.neurips.cc/paper_files/paper/2022/hash/0378c7692da36807bdec87ab043cdadc-Abstract-Datasets_and_Benchmarks.html
TRUE,785,LF-Transformer: Latent Factorizer Transformer for Tabular Learning,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/10401112/
TRUE,66,Explanation-by-example based on item response theory,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-21686-2_20
TRUE,430,Understanding deep meta-learning,FALSE,FALSE,TRUE,FALSE,https://scholarlypublications.universiteitleiden.nl/access/item%3A3704826/download
TRUE,1695,Optimizing Classification Algorithms through <i>dMeans</i>: A Novel Dimensionality Reduction Technique,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3698263.3698264
FALSE,856,"Plaster: An integration, benchmark, and development framework for metadata normalization methods",FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3276774.3276794
TRUE,1660,Thesis approved by the Department of Computer Science of the TU Kaiserslautern for the award of the Doctoral Degree doctor of engineering,FALSE,FALSE,TRUE,TRUE,https://kluedo.ub.rptu.de/frontdoor/deliver/index/docId/6703/file/dissertation_mohsin_munir_2021.pdf
TRUE,1190,MMEnsemble: Imbalanced Classification Framework Using Metric Learning and Multi-sampling Ratio Ensemble,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-86475-0_18
TRUE,1468,Fast and informative model selection using learning curve cross-validation,FALSE,TRUE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/10064171/
TRUE,686,"Designing machine learning toolboxes: Concepts, principles and patterns",FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2101.04938
FALSE,110,"An algorithm, implementation and execution ontology design pattern",FALSE,FALSE,TRUE,FALSE,https://ebooks.iospress.nl/volumearticle/48708
TRUE,578,On Uncertainty Quantification for Near-Bayes Optimal Algorithms,TRUE,FALSE,FALSE,FALSE,https://arxiv.org/abs/2403.19381
TRUE,725,Do we really need imputation in AutoML predictive modeling?,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3643643
TRUE,1149,On challenges in machine learning model management,FALSE,FALSE,TRUE,FALSE,https://www.amazon.science/publications/on-challenges-in-machine-learning-model-management
TRUE,635,"A practical evaluation of AutoML tools for binary, multiclass, and multilabel classification",FALSE,FALSE,TRUE,FALSE,https://www.researchsquare.com/article/rs-4172933/latest
TRUE,945,Interpretation with baseline shapley value for feature groups on tree models,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s11704-024-40117-2
TRUE,852,Adaptivní algoritmy řízení inteligentních agentů,FALSE,FALSE,TRUE,FALSE,https://dspace.cvut.cz/handle/10467/81942
TRUE,318,Fast Block Coordinate Descent for Non-Convex Group Regularizations,FALSE,FALSE,TRUE,FALSE,https://proceedings.mlr.press/v206/ida23a.html
TRUE,1155,Semantic Data Analytics Engine with Domain-specific Implementation: a Case Study in Diabetes,FALSE,FALSE,TRUE,FALSE,https://figshare.swinburne.edu.au/articles/thesis/Semantic_Data_Analytics_Engine_with_Domain-specific_Implementation_a_Case_Study_in_Diabetes/26297983/1/files/47666620.pdf
