Unnamed: 0,Timestamp,Paper ID (from shared sheet),Paper Title,Paper Year,Paper Available,Paper in English,Does the paper have at least 1 current OpenML Core Member as co-author?,"If yes, which Core Members?",Does the paper use datasets from OpenML?,"If unclear, one sentence explanation?","Does the paper use a collection (at least 2 or more) of datasets that are defined by OpenML designated to do benchmarking (e.g., openml benchmarking suites)?","If yes, which benchmark suites?","Does the paper use OpenML experiment data (i.e., utilise results from runs)? ","if yes: short (e.g., 1 sentence) explanation: how does it use this data?",Does the paper upload datasets to OpenML?,"If yes, which dataset?",Does the paper upload experiment data to OpenML?,"if yes: short (e.g., 1 sentence) explanation: what type of experiments?",Does the paper interact in any other way with OpenML?,"if yes: short (e.g., 1 sentence) explanation how?",Star it as some cool project to be showcased in our paper?,"If yes, please motivate your answer",Optional short description,"Is the paper a thesis (Bachelor's, Master's, or PhD)?"
1475,,943,DISCERN: diversity-based selection of centroids for k-estimation and rapid non-stochastic clustering,2020.0,Yes,Yes,No,,No,,No,,No,,No,,No,,No,,No,,OpenML not mentioned,No
1476,,15,SR-Forest: a genetic programming based heterogeneous ensemble learning method,2024.0,Yes,Yes,No,,Yes,,No,,No,,No,,No,,No,,No,,,No
1477,,1073,Hierarchical Active Learning With Label Proportions on Data Regions,2024.0,Yes,Yes,No,,Yes,,No,,No,,No,,No,,No,,No,,,No
1478,,299,Process-oriented stream classification pipeline: A literature review,2022.0,Yes,Yes,No,,No,,No,,No,,No,,No,,No,,No,,Review paper,No
1479,,1036,Computational intelligence methods in metalearning,2016.0,Yes,Yes,No,,Yes,,No,,No,,No,,No,,Yes,accesses OpenML metafeatures,No,,,Yes
1480,,1309,A Modified Approach of Hyper-parameter Optimization to Assess The Classifier Performance,2022.0,Yes,Yes,No,,Yes,,No,,No,,No,,No,,No,,No,,,No
1481,,1104,Integrating Hyperparameter Search into GramML,2024.0,Yes,Yes,No,,Yes,,Yes,CC18,No,,No,,No,,No,,No,,,No
1482,,289,Isotropic Kernel Machine,2024.0,Yes,Yes,No,,Yes,,No,,No,,No,,No,,No,,No,,,No
1483,,544,Meta-Mining Evaluation Framework: A large scale proof of concept on Meta-Learning,2016.0,Yes,Yes,No,,Yes,,No,,Yes,To generate meta dataset,No,,No,,Yes,accesses OpenML metafeatures,No,,,No
1484,,885,Solving machine learning with machine learning,2023.0,Yes,Yes,No,,Yes,,No,,No,,No,,No,,No,,No,,,Yes
1485,,1357,IFC-BD: an interpretable fuzzy classifier for boosting explainable artificial intelligence in big data,2021.0,Yes,Yes,No,,Yes,,No,,No,,No,,No,,No,,No,,,No
1486,,1548,RETRACTED: Bottleneck prediction of urban road network based on improved PSO algorithms and fuzzy control,2020.0,No,Yes,No,,,,No,,No,,No,,No,,No,,No,,,No
1487,,457,Classification of imbalanced data using SMOTE and autoencoder based deep convolutional neural network,2021.0,No,Yes,No,,,,No,,No,,No,,No,,No,,No,,,No
1488,,1206,Simplifying Data Preparation for Machine Learning on Tabular Data,2022.0,Yes,Yes,No,,No,,No,,No,,Unclear,"They say their data can be made available on OpenML, but it's not clear whether they actually did it",No,,Yes,They wanted to integrate their model for automatically inferring feature types to OpenML. Not sure whether this happened. I guess not,No,,,Yes
1489,,500,An ontology-based approach to the analysis of the acid-base state of patients at operative measures,2021.0,Yes,Yes,No,,No,,No,,No,,No,,No,,No,,No,,Just cites OpenML,No
1490,,1,Simulating complexity measures on imbalanced datasets,2020.0,Yes,Yes,No,,Yes,,Yes,CC18,No,,No,,No,,No,,No,,,Yes
1491,,277,Neural networks with à la carte selection of activation functions,2021.0,Yes,Yes,No,,Yes,,No,,No,,No,,No,,No,,No,,,No
1492,,973,Enhancing Data Governance through Data-Centric AI: Case Study in New Zealand Government Sector,2024.0,Yes,Yes,No,,Yes,,No,,No,,No,,No,,No,,No,,,No
1493,,558,A Multicriteria Approach to Find Predictive and Sparse Models with Stable Feature Selection for High‐Dimensional Data,2017.0,Yes,Yes,Yes,Michel,Yes,,No,,No,,No,,No,,No,,No,,,No
1494,,920,Hessian complexity measure for genetic programming-based imputation predictor selection in symbolic regression with incomplete data,2020.0,Yes,Yes,No,na,Yes,"fri c0 100 25, CPMP-2015-runtime-regression, Bank32nh, Selwood, MIP, Mtp",No,na,No,na,No,na,No,na,No,na,No,,,No
1495,,665,Optimizing Crop Yield Prediction: Inter-Dated Vegetation Indices &amp; Automl Ensembles in Processing Tomato Crop,2024.0,Yes,Yes,No,na,Yes,"not specified directly, only states that 140 ds are used as part of auto-sklearn",No,na,No,na,No,na,No,na,No,na,No,,,No
1496,,814,Investigating the robustness and stability to noisy data of a dynamic feature selection method,2019.0,Yes,Yes,No,na,Yes,Arizona State University (ASU),No,na,No,na,No,na,No,na,No,na,No,,,No
1497,,547,Shapley-Based Data Valuation Method for the Machine Learning Data Markets (MLDM),2024.0,Yes,Yes,No,na,Yes,"""random set of 45 clas-
siﬁcation data sets from the OpenML platform"" not speficied further",No,na,No,na,No,na,No,na,No,na,No,,,No
1498,,924,"<span class=""gs_ctu""><span class=""gs_ct1"">[ZITATION]</span><span class=""gs_ct2"">[C]</span></span> <span id=""Qv-EayAZudYJ"">Uma Introduçao ao Meta-aprendizado</span>",,No,,,,,,,,,,,,,,,,,,,No
1499,,244,An alternative for data visualization using space-filling curve,2020.0,Yes,Yes,No,n a,Yes,"Concentric sphere, Iris database, Blob, Monks problems 2, Diabetes, Tic-Tac-Toe, Pendigits",No,na,No,na,No,na,No,na,No,na,No,,,No
1500,,98,Enhancing public research on citizen data: An empirical investigation of data synthesis using Statistics New Zealand's Integrated Data Infrastructure,2024.0,Yes,Yes,No,na,Yes,"Credit-g, National-longitudinal-survey-binary, Law-school-admission-binary",No,na,No,na,No,na,No,na,No,na,No,,,No
1501,,853,A perspective on the Missing at Random problem: Synthetic Generation and Benchmark Analysis,2024.0,Yes,Yes,No,na,Yes,"33 ds: Blood-transfusion, Bedrest, Mammography, Planning, Poland, Quake, seeds, Thyroid, Thyroid-new, Twonorm, Vehicle, Breast, Car, HorseRoth, Paget, Lymphography, Surgery, PhishingWebsites, Surgery (short-line), TicTacToe, SPECT, TicTacToe, Abalone, Boston, Cardiovascular Disease, Cmc (Contraceptive), Cytology, Eye-movements, Flag, PopularKids, robot, Survival, Thoracic-surgery",No,na,No,na,No,na,No,na,No,na,No,,,No
1502,,849,A scalable and automated machine learning framework to support risk management,2020.0,Yes,Yes,No,na,No,openml just mentioned in related work,No,na,No,na,No,na,No,na,No,na,No,,,No
1503,,590,Automatic human-like detection of code smells,2021.0,Yes,Yes,Yes,Jan N. van Rijn,No,na,No,na,No,na,Yes,MLCQ/code smells,No,na,No,na,No,,,No
1504,,350,Analysis of impact of balanced level on MI-based and non-MI-based feature selection methods,2022.0,Yes,Yes,No,na,Yes,Mfeat and Volkert,No,na,No,na,No,na,No,na,No,na,No,,,No
1505,,1029,Dual-manifold regularized regression models for feature selection based on hesitant fuzzy correlation,2021.0,Yes,Yes,No,na,Yes,"Fri-c4-250-100, Semion, CNAE-9, Fri-c4-100-100, Tecator, Clean1, Analcatdata Authorship, Synthetic Control",No,na,No,na,No,na,No,na,No,na,No,,,No
1506,,314,Archetypal Distribution,,No,,,,,,,,,,,,,,,,,,,No
1507,,1489,Towards model selection using learning curve cross-validation,2021.0,Yes,Yes,Yes,Jan N. van Rijn,Yes,,Yes,AutoML benchmark suite with 67 datasets,No,,No,,No,,No,,No,,"Proposes Learning Curve Cross-Validation (LCCV) that iteratively increases training data size to efficiently evaluate models, achieving comparable results to 10-fold CV while reducing runtime by 20-50% on many datasets",No
1508,,528,Learn2clean: Optimizing the sequence of tasks for web data preparation,2019.0,Yes,Yes,No,,No,,No,,No,,No,,No,,No,,No,,"Learn2Clean system that uses reinforcement learning to automatically optimize data preprocessing sequences for machine learning pipelines, demonstrating strong performance against both manual expert curation and automated approaches",No
1509,,1474,Supplementary Material for Accelerated Component-wise Gradient Boosting using Efficient Data Representation and Momentum-based Optimization,2021.0,Yes,Yes,Yes,Bernd Bischl,Yes,,No,,No,,No,,No,,No,,No,,"Novel approach to accelerate component-wise gradient boosting through efficient data representations and momentum-based optimizations, validated on multiple OpenML benchmark datasets with strong empirical results",No
1510,,390,Bayesian Optimization with Robust Bayesian Neural Networks,2016.0,Yes,Yes,No,,Yes,,Yes,Uses 21 OpenML datasets for evaluation of multi-task hyperparameter optimization,No,,No,,No,,No,,No,,"BOHAMIANN: A novel and scalable Bayesian optimization method that uses robust Bayesian neural networks trained via stochastic gradient HMC, showing strong performance on high-dimensional optimization problems including multi-task and parallel settings",No
1511,,1665,Transformative machine learning,2018.0,Yes,Yes,Yes,Joaquin Vanschoren,Yes,https://www.openml.org/search?type=study&study_type=run&id=7&sort=runs_included,Yes,https://www.openml.org/search?type=study&study_type=run&id=7&sort=runs_included,Yes,https://www.openml.org/search?type=study&study_type=run&id=7&sort=runs_included,Yes,Works with OpenML experiment results and performance data,No,,Yes,Conducts meta-learning analysis using OpenML platform data and tools to research ML method performance,No,,"Novel approach using transformative learning to convert between intrinsic and extrinsic model representations, demonstrating strong performance improvements in predicting ML algorithm performance",No
1512,,422,Do Bayesian Neural Networks Weapon System Improve Predictive Maintenance?,2023.0,Yes,Yes,No,,Yes,"moon, banana",No,,No,,No,,No,,No,,No,,,No
1513,,1199,Data-Driven Feature Learning with Discriminative Models for Satellite Time Series,2021.0,Yes,Yes,No,na,No,na,No,na,No,na,No,na,No,na,No,na,No,,,Yes
1514,,489,Improving Active Learning with a Bayesian Representation of Epistemic Uncertainty,2024.0,Yes,Yes,No,na,Yes,Sonar Wine Breast Cancer Ionosphere Fri Vehicle Thyroid Iris Seismic,No,na,No,na,No,na,No,na,No,na,No,,,No
1515,,1633,Comparing machine learning algorithms by union-free generic depth,2023.0,Yes,Yes,No,na,Yes,"not specified unfortunately, only states ""leading us to a total of 80 data sets for comparison. The data sets come
from a variety of domains and strongly vary in their class balance as well
as their overall difficulty""",No,na,No,na,No,na,No,na,No,na,No,,,No
1516,,1353,On the Predictive Power of Graph Neural Networks,2022.0,No,Yes,No,na,No,na,No,na,No,na,No,na,No,na,No,na,No,,,Yes
1517,,1478,"Artificial Intelligence to Advance Earth Observation: A review of models, recent trends, and pathways forward",2023.0,Yes,Yes,Yes,Jan N. van Rijn,No,mentions openml as an interop tool,No,na,No,na,No,na,No,na,No,na,No,,,No
1518,,1086,InstantDL: an easy-to-use deep learning pipeline for image segmentation and classification,2021.0,Yes,Yes,No,na,No,"they mention openml as a ""competing"" related framework",No,na,No,na,No,na,No,na,No,na,No,,,No
1519,,477,Effectiveness of random search in SVM hyper-parameter tuning,2015.0,Yes,Yes,Yes,Joaquin Vanschoren; Bernd Bischl,No,"they mention only at end for future work ""We
also aim to build on, and make all our experiments available
in OpenML [27], [28] for reproducibility and further study""",No,na,No,na,No,na,No,na,No,na,No,,,No
1520,,478,Interpretable scientific discovery with symbolic regression: a review,2024.0,Yes,Yes,No,na,No,"mentioned as a possible data sourc at the end ""A wide range of problems can be assessed from the following repositories: the
PMLB (Olson et al. 2017), the OpenML (Vanschoren et al. 2013), and the UCI (Dua and
Graf 2017).""",No,na,No,na,No,na,No,na,No,na,No,,,No
1521,,1211,CAAFE: Combining Large Language Models with Tabular Predictors for Semi-Automated Data Science,2023.0,Yes,Yes,No,na,Yes,"""balance-scale 4 125 3 11
breast-w 9 69 2 15
cmc 9 1473 3 23
credit-g 20 1000 2 31
diabetes 8 768 2 37
tic-tac-toe 9 95 2 50
eucalyptus 19 736 5 188
pc1 21 1109 2 1068
airlines 7 2000 2 1169
jungle_chess_2pcs_raw_endgame_complete 6 2000 3 41027""",No,na,No,na,No,na,No,na,No,na,No,,,No
1522,,383,Delve: A data set retrieval and document analysis system,2017.0,Yes,Yes,No,na,No,only mentions openml as example repository,No,na,No,na,No,na,No,na,No,na,No,,,No
1523,,276,AdaFlood: Adaptive Flood Regularization,2023.0,Yes,Yes,No,na,Yes,Brazilian Houses and Wine Quality,No,na,No,na,No,na,No,na,No,na,No,,,No
1524,,1163,Distance functions and normalization under stream scenarios,2023.0,Yes,Yes,No,na,Yes,Airlines,No,na,No,na,No,na,No,na,No,na,No,,,No
1525,,671,Q (D) O-ES: Population-based quality (diversity) optimisation for post hoc ensemble selection in AutoML,2023.0,Yes,Yes,Yes,"Lennart Purucker, Bernd Bischl",Yes,AMBL suite,Yes,AMLB,No,na,No,na,No,na,No,na,No,,,No
1526,,1683,Prediction of software defects using automated machine learning,2019.0,Yes,Yes,No,na,No,"unclear, openml is mentioned in context of auto-sklearn, but then not specified if data is loaded from openml as they mention other data sources for their actual experimnt",No,na,No,na,No,na,No,na,No,na,No,,,No
1527,,1051,Feature selection in learning using privileged information,2017.0,Yes,Yes,No,na,Yes,"Collins, mu284, fl2000, Prnn-synth, Meta-ensembles, fri c0 100 5, Cloud, Spectrometer, ar4, Analcatdata-wildcat, Pasture, chscase census, Magic telescope, Pollen, Tamilnadu-electricity, Steel plates fault, Connect-4, Ada-agnostic, Ecoli, Kr-vs-kp, Triazines, Meta-batchincremental",No,na,No,na,No,na,No,na,No,na,No,,,No
1528,,883,Building inspection toolkit: Unified evaluation and strong baselines for damage recognition,2022.0,Yes,Yes,No,na,No,only mentioned as related work,No,na,No,na,No,na,No,na,No,na,No,,,No
1529,,405,On Iterative Hard-Thresholding: Gradient Estimation and Non-Convex Projections Thesis Plan,2023.0,Yes,Yes,Yes,na,Yes,"mentions dl of ds incl from openml, but doesnt mention explicit where he got which from (""leukemia, housing, scheetz2006, rhee2006"")",No,na,No,na,No,na,No,na,No,na,No,,,No
1530,,571,Towards Automatic Machine Learning Pipeline Design,2019.0,Yes,Yes,No,na,Yes,yes but does not explicit state sources for ds used,No,na,No,na,No,na,No,na,No,na,No,,,Yes
1531,,2,SML-AutoML: A Smart Meta-Learning Automated Machine Learning Framework. Advances in Artificial Intelligence and Machine Learning. 2024; 4 (4): 176,2024.0,Yes,Yes,No,na,Yes,"yes but does not explicit state sources for ds used, ie has many (kaggle, openml, ...)",No,na,No,na,No,na,No,na,No,na,No,,,No
1532,,57,Drift-resilient tabPFN: In-context learning temporal distribution shifts on tabular data,2024.0,Yes,Yes,No,na,Yes,Airlines Delay,No,na,No,na,No,na,No,na,No,na,No,,,No
1533,,729,ML-schema: exposing the semantics of machine learning with schemas and ontologies,2018.0,Yes,Yes,Yes,Joaquin Vanschoren,No,about schema not experiments,No,na,No,na,No,na,No,na,No,na,No,,,No
1534,,821,Privacy-preserving continual federated clustering via adaptive resonance theory,2015.0,Yes,Yes,No,na,Yes,"according to paper they got ""Hill-Valley, Ozone, Bioresponse, Phoneme, Optdigits, Pendigits, Mozilla4, Magic, FMNIST, Skin"" from openml",No,na,No,na,No,na,No,na,No,na,No,,,No
1535,,1059,Leveraging Metalearning for Bagging Classifiers,2018.0,Yes,Yes,No,na,Yes,mentions use of 106 data but not further specified,No,na,No,na,No,na,No,na,No,na,No,,,No
1536,,837,Hyperparameter transfer learning with adaptive complexity,2021.0,Yes,Yes,No,na,Yes,(flow id 5891),Yes,(flow id 5891),Yes,(flow id 5891),No,na,No,na,No,na,No,,,No
1537,,1342,AutoOC: Automated multi-objective design of deep autoencoders and one-class classifiers using grammatical evolution,2023.0,Yes,Yes,No,na,Yes,"Bank Marketing, Churn, Credit Card, EEG, Mushroom, Nomao, Phoneme, Spambase",No,na,Yes,compare to baselines on openml,No,na,No,na,No,na,No,,,No
1538,,249,Efficient and accurate explanation estimation with distribution compression,2024.0,Yes,Yes,Yes,Bernd Bischl,Yes,"cc18, ctr23",Yes,"cc18, ctr23",No,na,No,na,No,na,No,na,No,,,No
1539,,788,On taking advantage of opportunistic meta-knowledge to reduce configuration spaces for automated machine learning,2022.0,Yes,Yes,No,na,No,only mentions platform,No,na,No,na,No,na,No,na,No,na,No,,,No
1540,,747,CONSTRUCTING A PREDICTIVE MODEL FOR SCN8A DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY,2022.0,Yes,Yes,No,na,Yes,"not really clear, they only cite the openml paper here ""This model construction was done using RStudio (31, 35-
40)""",No,na,No,na,No,na,No,na,No,na,No,,,Yes
1541,,1451,Enhanced Sleepiness Prediction with Improved CASH,2016.0,Yes,Yes,No,na,Yes,"2: anneal, 3: kr-vs-kp, 6: letter, 11: balance-scale, 12: mfeat-factors, 14: mfeat-fourier, 15: breast-w, 16: mfeat-karhunen, 18: mfeat-morphological, 20: mfeat-pixel, 21: car, 22: mfeat-zernike, 23: cmc, 24: mushroom, 28: optdigits, 29: credit-a, 31: credit-g, 32: pendigits, 36: segment, 37: diabetes, 42: soybean, 44: spambase, 46: splice, 50: tic-tac-toe, 54: vehicle, 60: waveform-5000, 151: electricity, 182: satimage, 183: abalone, 188: eucalyptus, 292: Australian, 38: sick, 307: vowel, 300: isolet, 312: scene, 333: monks-problems-1, 334: monks-problems-2, 335: monks-problems-3, 350: webdata wXa, 375: JapaneseVowels, 377: synthetic control, 383: tr45.wc, 386: oh15.wc, 389: fbis.wc, 392: oh0.wc, 393: la2s.wc, 394: oh5.wc, 396: la1s.wc, 399: ohscal.wc, 401: oh10.wc, 451: irish, 458: analcatdata authorship, 469: analcatdata dmft, 470: profb, 478: collins, 1036: sylva agnostic, 1038: gina agnostic, 1043: ada agnostic, 1046: mozilla4, 1049: pc4, 1050: pc3, 1053: jm1, 1063: kc2, 1067: kc1, 1068: pc1, 1112: KDDCup09 churn, 1114: KDDCup09 upselling, 1116: musk, 1120: MagicTelescope, 1128: OVA Breast, 1130: OVA Lung, 1134: OVA Kidney, 1137: AP Colon Kidney, 1138: OVA Uterus, 1139: OVA Omentum, 1145: AP Breast Colon, 1158: AP Breast Kidney, 1161: OVA Colon, 1165: AP Breast Ovary, 1166: OVA Ovary, 1233: eating, 1590: adult, 1555: autoUniv-au6-1000, 1554: autoUniv-au7-500, 1549: autoUniv-au6-750, 1553: autoUniv-au7-700, 1552: autoUniv-au7-1100, 1548: autoUniv-au4-2500, 1547: autoUniv-au1-1000, 1570: wilt, 1510: wdbc, 1515: micro-mass, 1489: phoneme, 1491: one-hundread-plants-margin, 1492: one-hundread-plants-shape, 1493: one-hundread-plants-texture, 1494: qsar-biodeg, 1497: wall-robot-navigation, 1501: semeion, 1504: steel-plates-fault, 1505: tamilnadu-electricity, 1479: hill-valley, 1480: ilpd, 1485: madelon, 1486: nomao, 1487: ozone-level-8hr, 1466: cardiotocography, 1467: climate-model-simulation-crashes, 1468: cnae-9, 1471: eeg-eye-state, 1475: first-order-theorem-proving, 1476: gas-drift, 1457: amazon-commerce-reviews, 1462: banknote-authentication, 1464: blood-transfusion-service-center, 1459: artificial-characters, 1461: bank-marketing, 4134: Bioresponse, 23380: cjs, 6332: cylinder-bands, 4538: GesturePhaseSegmentationProcessed, 1478: har, 1220: Click prediction small, 1176: Internet-Advertisements, 4534: PhishingWebsites, 4550: MiceProtein, 4135: Amazon employee access",No,na,No,na,No,na,No,na,No,na,No,,,No
1542,,860,EMORL: Effective multi-objective reinforcement learning method for hyperparameter optimization,2021.0,Yes,Yes,No,na,Yes,101 ds but not specified which are openml and which are uci,No,na,No,na,No,na,No,na,No,na,No,,,No
1543,,923,Population-based ensemble learning with tree structures for classification,2019.0,Yes,Yes,No,na,Yes,"analcatdata, autoUniv-au7-500, balance-scale, blood-transfusion, climate-model, cmc, credit-g, diabetes, eeg-eye-state, GesturePhase, hill-valley, ilpd, iris, kc1, kc2, kr-vs-kp, monks-problems-1, monks-problems-2, ozone-level-8hr, pc1, phoneme, qsar-biodeg, spambase, splice, steel-plates-fault, tic-tac-toe, vehicle, wall-robot-navigation, waveform-5000, wdbc",No,na,No,na,No,na,No,na,No,na,No,,,No
1544,,614,Evaluating the Impact of Removing Low-relevance Features in Non-retrained Neural Networks,2024.0,Yes,Yes,No,na,Yes,"volkert, jasmine, nomao, kr-vs-kp, sylvine, australian, and adult",No,na,No,na,No,na,No,na,No,na,No,,,No
1545,,1151,Monitoring the Centennial Variation of Heavy Metals in Lake Sediments and Influencing Factors Using Environmental Magnetism and Machine Learning Methods,2024.0,Yes,Yes,No,na,No,na,No,na,No,na,No,na,No,na,No,na,No,,,No
